ts,temp_dht,pm1,pm25,pm10
2026-03-30 08:40:00,31.0,7.111111111111111,11.777777777777779,12.777777777777779
2026-03-30 08:50:00,31.0,7.2,10.7,11.7
2026-03-30 09:00:00,31.0,7.666666666666667,11.444444444444445,14.11111111111111
2026-03-30 09:10:00,31.0,7.666666666666667,10.555555555555555,12.222222222222221
2026-03-30 09:20:00,31.0,7.5,12.1,13.7
2026-03-30 09:30:00,31.0,7.444444444444445,11.666666666666666,14.0
2026-03-30 09:40:00,31.0,7.555555555555555,11.222222222222221,12.666666666666666
2026-03-30 09:50:00,31.0,8.3,12.9,15.5
2026-03-30 10:00:00,31.0,8.555555555555555,13.0,14.777777777777779
2026-03-30 10:10:00,31.0,8.333333333333334,12.555555555555555,13.666666666666666
2026-03-30 10:20:00,31.0,9.1,14.1,15.8
2026-03-30 10:30:00,31.0,9.777777777777779,15.555555555555555,16.88888888888889
2026-03-30 10:40:00,31.0,9.555555555555555,14.777777777777779,16.11111111111111
2026-03-30 10:50:00,31.0,10.4,14.9,17.4
2026-03-30 11:00:00,31.0,9.88888888888889,15.0,16.666666666666668
2026-03-30 11:10:00,31.0,10.0,15.555555555555555,17.666666666666668
2026-03-30 11:20:00,31.0,8.9,13.3,15.7
2026-03-30 11:30:00,31.0,8.88888888888889,13.555555555555555,14.444444444444445
2026-03-30 11:40:00,31.0,10.0,15.222222222222221,17.22222222222222
2026-03-30 11:50:00,31.0,10.9,16.8,21.1
2026-03-30 12:00:00,31.0,9.555555555555555,15.666666666666666,18.22222222222222
2026-03-30 12:10:00,31.0,9.777777777777779,15.88888888888889,17.77777777777778
2026-03-30 12:20:00,31.0,9.7,15.2,16.8
2026-03-30 12:30:00,31.0,9.11111111111111,14.88888888888889,17.88888888888889
2026-03-30 12:40:00,31.0,9.0,14.333333333333334,16.88888888888889
2026-03-30 12:50:00,31.0,10.3,14.9,16.4
2026-03-30 13:00:00,31.0,9.777777777777779,14.444444444444445,17.444444444444443
2026-03-30 13:10:00,31.0,9.88888888888889,16.0,17.88888888888889
2026-03-30 13:20:00,31.0,9.6,15.7,17.6
2026-03-30 13:30:00,31.0,9.444444444444445,14.777777777777779,16.333333333333332
2026-03-30 13:40:00,31.0,9.777777777777779,14.777777777777779,17.333333333333332
2026-03-30 13:50:00,31.0,9.8,15.1,16.6
2026-03-30 14:00:00,31.0,9.88888888888889,16.11111111111111,17.22222222222222
2026-03-30 14:10:00,31.77777777777778,10.666666666666666,17.0,19.555555555555557
2026-03-30 14:20:00,32.0,10.5,16.7,18.4
2026-03-30 14:30:00,32.0,10.777777777777779,17.444444444444443,20.333333333333332
2026-03-30 14:40:00,32.0,10.0,15.666666666666666,17.555555555555557
2026-03-30 14:50:00,32.0,9.4,16.0,18.2
2026-03-30 15:00:00,32.0,9.333333333333334,14.444444444444445,16.333333333333332
2026-03-30 15:10:00,32.0,10.444444444444445,15.444444444444445,19.11111111111111
2026-03-30 15:20:00,32.0,10.0,16.1,18.4
2026-03-30 15:30:00,32.0,9.444444444444445,15.0,16.77777777777778
2026-03-30 15:40:00,32.0,8.88888888888889,15.0,16.11111111111111
2026-03-30 15:50:00,32.0,8.8,13.6,15.1
2026-03-30 16:00:00,32.0,8.444444444444445,14.11111111111111,16.555555555555557
2026-03-30 16:10:00,32.0,9.0,13.777777777777779,15.222222222222221
2026-03-30 16:20:00,32.0,8.9,13.6,16.0
2026-03-30 16:30:00,32.0,8.666666666666666,13.555555555555555,17.11111111111111
2026-03-30 16:40:00,32.0,8.0,13.666666666666666,15.777777777777779
2026-03-30 16:50:00,32.0,5.8,11.4,14.4
2026-03-30 17:00:00,32.0,6.333333333333333,11.444444444444445,13.11111111111111
2026-03-30 17:10:00,32.0,7.777777777777778,13.0,15.0
2026-03-30 17:20:00,32.0,6.1,10.9,12.2
2026-03-30 17:30:00,32.0,6.111111111111111,11.555555555555555,13.11111111111111
2026-03-30 17:40:00,32.0,6.0,11.0,14.222222222222221
2026-03-30 17:50:00,32.0,4.5,9.5,10.3
2026-03-30 18:00:00,32.0,3.5555555555555554,7.444444444444445,9.777777777777779
2026-03-30 18:10:00,32.0,3.7777777777777777,8.444444444444445,10.222222222222221
2026-03-30 18:20:00,32.0,4.0,7.6,9.0
2026-03-30 18:30:00,32.0,4.222222222222222,8.333333333333334,10.11111111111111
2026-03-30 18:40:00,32.0,3.888888888888889,6.666666666666667,9.222222222222221
2026-03-30 18:50:00,32.0,4.1,7.8,9.0
2026-03-30 19:00:00,32.0,3.888888888888889,7.222222222222222,8.88888888888889
2026-03-30 19:10:00,32.0,3.3333333333333335,7.111111111111111,8.555555555555555
2026-03-30 19:20:00,32.0,3.3,7.0,8.6
2026-03-30 19:30:00,32.0,3.4444444444444446,5.888888888888889,6.888888888888889
2026-03-30 19:40:00,32.0,2.2222222222222223,5.888888888888889,6.555555555555555
2026-03-30 19:50:00,32.0,3.6,6.5,7.9
2026-03-30 20:00:00,32.0,3.4444444444444446,7.0,8.555555555555555
2026-03-30 20:10:00,31.555555555555557,3.111111111111111,6.222222222222222,7.777777777777778
2026-03-30 20:20:00,31.0,2.8,5.5,6.6
2026-03-30 20:30:00,30.11111111111111,3.0,5.777777777777778,7.222222222222222
2026-03-30 20:40:00,30.0,1.6666666666666667,4.888888888888889,5.777777777777778
2026-03-30 21:40:00,28.0,2.111111111111111,4.333333333333333,5.444444444444445
2026-03-30 22:00:00,28.0,2.7,4.9,5.5
2026-03-30 22:10:00,28.0,2.0,4.888888888888889,6.333333333333333
2026-03-30 22:20:00,28.0,4.555555555555555,6.555555555555555,6.888888888888889
2026-03-30 22:30:00,27.9,7.1,9.2,9.6
2026-03-30 22:50:00,27.0,4.555555555555555,7.222222222222222,8.444444444444445
2026-03-30 23:00:00,27.0,3.4,5.0,7.1
2026-03-30 23:10:00,27.0,2.888888888888889,5.333333333333333,5.444444444444445
2026-03-30 23:20:00,27.0,5.777777777777778,8.0,8.666666666666666
2026-03-30 23:30:00,27.0,3.9,6.2,7.5
2026-03-31 01:10:00,28.0,6.888888888888889,8.88888888888889,10.333333333333334
2026-03-31 01:20:00,28.0,2.5555555555555554,4.777777777777778,5.555555555555555
2026-03-31 01:50:00,29.0,2.3333333333333335,4.333333333333333,5.444444444444445
2026-03-31 02:30:00,29.0,2.8,4.5,5.7
2026-03-31 02:40:00,29.0,2.888888888888889,4.777777777777778,6.555555555555555
2026-03-31 02:50:00,29.0,4.444444444444445,6.555555555555555,7.333333333333333
2026-03-31 03:00:00,29.0,3.1,5.3,6.2
2026-03-31 03:10:00,29.0,3.0,5.333333333333333,5.777777777777778
2026-03-31 03:20:00,29.333333333333332,2.888888888888889,6.222222222222222,7.555555555555555
2026-03-31 03:30:00,30.0,2.8,5.6,5.9
2026-03-31 03:40:00,30.0,3.3333333333333335,5.111111111111111,6.111111111111111
2026-03-31 03:50:00,30.0,2.7777777777777777,5.111111111111111,6.0
2026-03-31 04:00:00,30.0,3.0,5.1,5.5
2026-03-31 04:10:00,30.0,3.111111111111111,5.666666666666667,6.0
2026-03-31 04:20:00,30.0,3.2222222222222223,6.111111111111111,8.0
2026-03-31 04:30:00,30.0,3.0,5.3,6.9
2026-03-31 04:40:00,30.0,3.2222222222222223,5.777777777777778,6.333333333333333
2026-03-31 04:50:00,30.0,3.7777777777777777,6.222222222222222,7.111111111111111
2026-03-31 05:00:00,30.0,3.3,6.1,6.4
2026-03-31 05:10:00,30.0,2.7777777777777777,5.777777777777778,6.333333333333333
2026-03-31 05:20:00,30.0,3.2222222222222223,5.444444444444445,6.222222222222222
2026-03-31 05:30:00,30.0,3.0,6.0,7.7
2026-03-31 05:40:00,30.0,3.4444444444444446,5.888888888888889,7.111111111111111
2026-03-31 05:50:00,30.0,3.7777777777777777,6.333333333333333,6.888888888888889
2026-03-31 06:00:00,30.0,3.1,6.5,7.6
2026-03-31 06:10:00,30.0,3.4444444444444446,5.666666666666667,6.111111111111111
2026-03-31 06:20:00,30.0,3.5555555555555554,6.666666666666667,7.777777777777778
2026-03-31 06:30:00,30.0,4.4,7.1,7.7
2026-03-31 06:40:00,30.0,6.666666666666667,10.0,12.555555555555555
2026-03-31 06:50:00,30.0,7.111111111111111,10.444444444444445,11.444444444444445
2026-03-31 07:00:00,30.0,6.3,10.4,11.9
2026-03-31 07:10:00,30.0,6.0,10.222222222222221,11.333333333333334
2026-03-31 07:20:00,30.0,5.111111111111111,7.555555555555555,9.0
2026-03-31 07:30:00,30.0,4.7,8.5,10.2
2026-03-31 07:40:00,30.0,5.222222222222222,8.333333333333334,10.0
2026-03-31 07:50:00,30.0,4.444444444444445,8.333333333333334,9.11111111111111
2026-03-31 08:00:00,30.9,5.0,7.8,8.6
2026-03-31 08:10:00,31.0,5.222222222222222,8.666666666666666,9.0
2026-03-31 08:20:00,31.0,5.333333333333333,8.555555555555555,10.555555555555555
2026-03-31 08:30:00,31.0,4.6,9.0,10.4
2026-03-31 08:40:00,31.0,3.6666666666666665,6.666666666666667,8.444444444444445
2026-03-31 08:50:00,31.0,4.333333333333333,8.11111111111111,8.88888888888889
2026-03-31 09:00:00,31.0,5.0,8.1,9.2
2026-03-31 09:10:00,31.0,4.444444444444445,7.777777777777778,8.88888888888889
2026-03-31 09:20:00,31.0,4.0,7.666666666666667,10.11111111111111
2026-03-31 09:30:00,31.9,5.0,9.0,10.7
2026-03-31 09:40:00,32.0,4.666666666666667,8.0,9.11111111111111
2026-03-31 09:50:00,32.0,5.444444444444445,8.88888888888889,10.444444444444445
2026-03-31 10:00:00,32.0,4.6,8.6,10.9
2026-03-31 10:10:00,32.0,5.111111111111111,9.444444444444445,10.222222222222221
2026-03-31 10:20:00,32.0,6.111111111111111,9.555555555555555,10.88888888888889
2026-03-31 10:30:00,32.0,5.8,10.2,11.9
2026-03-31 10:40:00,32.0,6.0,10.11111111111111,11.333333333333334
2026-03-31 10:50:00,32.0,6.777777777777778,9.444444444444445,11.11111111111111
2026-03-31 11:00:00,32.0,6.3,9.8,12.0
2026-03-31 11:10:00,32.0,5.777777777777778,10.88888888888889,12.11111111111111
2026-03-31 11:20:00,32.0,5.555555555555555,8.88888888888889,9.666666666666666
2026-03-31 11:30:00,32.0,6.3,11.4,13.0
2026-03-31 11:40:00,32.0,6.0,10.0,11.666666666666666
2026-03-31 11:50:00,32.0,6.444444444444445,11.333333333333334,13.333333333333334
2026-03-31 12:00:00,32.0,6.5,12.0,14.4
2026-03-31 12:10:00,32.0,6.777777777777778,11.777777777777779,13.777777777777779
2026-03-31 12:20:00,32.0,6.444444444444445,11.666666666666666,13.777777777777779
2026-03-31 12:30:00,32.0,6.9,12.3,14.5
2026-03-31 12:40:00,32.0,6.666666666666667,11.555555555555555,14.777777777777779
2026-03-31 12:50:00,32.0,6.888888888888889,12.222222222222221,14.555555555555555
2026-03-31 13:00:00,32.0,6.6,11.7,13.0
